timestamp,model,device_type,mfg,id,api,data
2626.33847,Unknown Device,1,1,0,97,"[152, 174, 212, 126, 1, 0, 0, 255]"
2626.339247,Unknown Device,2,5,6,736,"[0, 0, 154, 6, 0, 24, 48, 0]"
2626.339391,Unknown Device,2,5,6,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.339757,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.340291,Unknown Device,21,4,20,180,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.340435,Unknown Device,21,4,20,195,"[241, 159, 6, 176, 253, 51, 0, 5]"
2626.341992,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 3, 0]"
2626.342179,Unknown Device,2,4,4,183,"[0, 0, 224, 8, 0, 0, 0, 0]"
2626.342459,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 11, 0]"
2626.34266,Unknown Device,2,4,2,183,"[0, 0, 64, 7, 0, 0, 0, 0]"
2626.344282,Unknown Device,2,5,9,736,"[0, 0, 146, 6, 0, 23, 32, 0]"
2626.344426,Unknown Device,2,4,1,177,"[0, 0, 0, 226, 0, 16, 246, 255]"
2626.344598,Unknown Device,2,4,1,183,"[0, 0, 128, 248, 255, 255, 0, 0]"
2626.346163,Unknown Device,8,5,21,96,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.346308,Unknown Device,8,5,21,97,"[0, 0, 0, 0, 0, 0, 0, 192]"
2626.346452,Unknown Device,8,5,21,98,"[0, 0, 0, 64, 0, 0, 0, 192]"
2626.346604,Unknown Device,8,5,21,99,"[0, 0, 112, 0, 0, 0, 0, 240]"
2626.346734,Unknown Device,8,5,21,100,"[35, 38, 24, 250, 0, 192, 125, 0]"
2626.346878,Unknown Device,2,5,0,99,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.347021,Unknown Device,2,4,3,177,"[0, 0, 0, 226, 0, 16, 4, 0]"
2626.347179,Unknown Device,2,4,3,183,"[0, 0, 224, 251, 255, 255, 0, 0]"
2626.34738,Unknown Device,2,5,7,736,"[0, 0, 119, 6, 0, 24, 48, 0]"
2626.347518,Unknown Device,2,5,7,738,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.349338,Unknown Device,0,4,63,1,"[52, 94, 169, 121, 37, 238, 119, 0]"
2626.349746,Unknown Device,2,5,0,96,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.34989,Unknown Device,2,5,0,97,"[0, 0, 0, 0, 30, 46, 6, 0]"
2626.35004,Unknown Device,2,5,0,98,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.350192,Unknown Device,2,5,0,100,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.350364,Unknown Device,21,4,20,180,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.350829,Unknown Device,2,5,0,736,"[0, 0, 162, 6, 0, 24, 0, 0]"
2626.351271,Unknown Device,2,5,9,738,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.35199,Unknown Device,2,4,4,177,"[0, 0, 0, 98, 0, 16, 1, 0]"
2626.352454,Unknown Device,2,4,2,177,"[0, 0, 0, 98, 0, 16, 10, 0]"
2626.353722,Unknown Device,2,5,10,736,"[0, 0, 161, 6, 0, 23, 32, 0]"
