timestamp,id,data
2626.327529,33929351,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.329737,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.329881,33888320,"[0, 0, 0, 0, 30, 46, 6, 0]"
2626.33003,33888384,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.330182,33888512,"[0, 0, 0, 0, 0, 0, 0, 0]"
2626.330312,352595220,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.330834,33929216,"[0, 0, 163, 6, 0, 24, 0, 0]"
2626.33129,33929353,"[0, 0, 0, 0, 179, 149, 136, 63]"
2626.331959,33827908,"[0, 0, 0, 98, 0, 16, 3, 0]"
2626.332447,33827906,"[0, 0, 0, 98, 0, 16, 22, 0]"
2626.333705,33929226,"[0, 0, 162, 6, 0, 23, 32, 0]"
2626.333857,33929224,"[0, 0, 163, 6, 0, 24, 48, 0]"
2626.333992,33929352,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.334287,33929225,"[0, 0, 147, 6, 0, 23, 32, 0]"
2626.334431,33827905,"[0, 0, 0, 226, 0, 16, 251, 255]"
2626.336954,33827907,"[0, 0, 0, 226, 0, 16, 0, 0]"
2626.337156,33929285,"[0, 0, 0, 0, 0, 64, 0, 0]"
2626.338168,33929221,"[0, 0, 128, 6, 0, 24, 48, 0]"
2626.338298,33929349,"[246, 124, 160, 51, 0, 0, 0, 128]"
2626.33847,16848960,"[152, 174, 212, 126, 1, 0, 0, 255]"
2626.339247,33929222,"[0, 0, 154, 6, 0, 24, 48, 0]"
2626.339391,33929350,"[0, 0, 0, 128, 0, 0, 0, 128]"
2626.339757,33888256,"[0, 0, 0, 0, 128, 3, 16, 0]"
2626.340291,352595220,"[6, 0, 0, 80, 255, 8, 128, 1]"
2626.340435,352596180,"[241, 159, 6, 176, 253, 51, 0, 5]"
2626.341992,33827908,"[0, 0, 0, 98, 0, 16, 3, 0]"
2626.342179,33828292,"[0, 0, 224, 8, 0, 0, 0, 0]"
