timestamp,id,data
601.948851,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948866,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948881,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948896,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948911,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948926,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948942,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948957,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948972,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.948987,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949006,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949021,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949036,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949051,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949066,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949082,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949097,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949112,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949127,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949142,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949157,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949172,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949188,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949203,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949218,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949233,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949248,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949263,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949279,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949294,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.94931,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949325,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.94934,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949355,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.94937,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949385,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949401,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949416,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949431,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949446,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949461,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949476,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949491,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949507,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949522,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949537,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949552,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949567,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949582,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949597,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949613,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949628,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949643,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949658,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949673,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949688,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949703,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949719,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949734,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949749,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949764,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949779,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949794,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949809,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949825,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.94984,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949855,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.94987,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.949885,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975072,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975087,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975102,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975118,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975133,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975148,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975163,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975178,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975193,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975208,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975224,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975239,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975254,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975269,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.975285,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
601.9753,12,"[0, 48, 2, 0, 0, 0, 0, 255]"
